watch_id,user_id,movie_id,watch_date,watch_time_minutes,completion_percentage,liked,recommendation_score
521,5800,4836,2024-05-16,39,83.06,1,71.5
522,6429,7014,2025-08-23,49,40.82,0,21.34
523,374,8769,2023-10-11,24,16.16,0,18.02
524,5772,8752,2023-08-27,68,44.4,0,18.66
525,7251,4937,2022-06-16,153,96.01,1,67.7
526,2287,9161,2026-05-14,40,28.8,1,43.52
527,3917,4237,2026-03-12,1,2.26,0,0
528,1323,8756,2025-03-29,15,32.87,1,47.43
529,9855,7785,2025-02-21,50,43.85,1,47.45
530,8329,4859,2024-11-26,109,75.88,1,74.37
531,8704,8934,2026-05-14,18,24.61,1,28.68
532,7290,2270,2023-07-23,12,51.15,0,40.05
533,519,5887,2025-10-13,5,6.91,0,0
534,606,6383,2025-12-02,96,71.36,1,56.69
535,623,1853,2020-11-26,38,46.76,0,31.14
536,6638,8181,2023-04-22,9,8.86,0,14.27
537,8892,6255,2024-03-14,144,91.93,1,72.32
538,9400,4118,2025-04-05,2,2.94,0,0
539,4671,7765,2025-04-20,33,19.05,0,12.11
540,6717,4516,2022-12-20,6,5.58,0,7.69
541,4244,3760,2025-12-31,105,79.33,1,63.18
542,4518,4601,2023-08-29,75,80.27,1,75.19
543,868,6124,2021-11-08,46,29.41,0,13.26
544,6354,6345,2026-04-01,50,39.12,1,41.45
545,4333,84,2023-09-27,11,31.03,1,45.88
546,7933,5815,2026-02-22,64,48.29,0,29.11
547,4520,9283,2024-05-16,109,98.53,1,86.63
548,2145,4513,2024-02-24,50,40.77,0,30.31
549,6697,1867,2024-06-08,18,63.71,0,40.21
550,4115,5024,2025-10-27,16,18.75,0,12.81
551,1147,3856,2026-02-01,35,38.16,0,22.21
552,1655,6402,2025-04-29,30,20.44,0,21.1
553,6091,3343,2025-09-30,33,74.3,1,57.75
554,355,4688,2026-01-11,109,64.01,1,54.81
555,7557,5114,2026-02-19,21,38.08,1,50.39
556,2290,616,2025-03-24,12,23.83,0,18.44
557,7277,4912,2026-02-25,28,97.77,1,68.72
558,2966,3958,2023-02-05,100,90.14,1,76.66
559,569,1402,2026-03-02,1,1.66,0,10.05
560,4913,444,2023-04-25,25,27.37,0,18.91
561,2090,2463,2024-12-07,33,27.31,1,43.43
562,9795,5552,2023-10-03,45,63.87,0,30.05
563,1066,7485,2022-07-07,3,6.09,0,2.66
564,9147,2882,2026-05-16,21,12.43,0,0
565,667,7540,2026-02-04,3,2.06,0,6.01
566,9132,6698,2025-08-27,2,1.25,0,3.84
567,6721,3167,2023-03-13,38,38.5,1,41.67
568,8425,6396,2026-03-13,72,40.21,1,48.64
569,8921,6226,2024-07-13,12,44.08,1,53.24
570,4016,3366,2026-06-06,157,90.15,1,73.78
571,7734,9708,2025-02-06,28,61.76,1,63.13
572,2388,1582,2022-01-15,42,26.55,0,21.55
573,7596,1345,2023-11-25,4,7.69,1,23.11
574,9715,5521,2022-09-03,11,6.88,0,7.22
575,5388,493,2026-06-30,71,60.49,0,42.97
576,5173,7507,2021-05-06,27,18.77,1,40.58
577,7763,8099,2025-03-09,96,76.46,0,55.25
578,9268,7867,2023-11-16,59,49.06,0,37.56
579,3098,8603,2024-06-01,4,4.84,0,0
580,4511,3387,2025-08-09,35,39.24,1,52.06
581,3766,3626,2025-03-01,106,76.37,0,48.3
582,9294,6862,2021-10-01,14,67.73,0,34.24
583,3258,3607,2025-04-29,6,12.25,1,24.63
584,4189,1529,2026-04-21,147,86.72,0,48.3
585,1376,6960,2024-09-11,94,78.92,1,61.9
586,1334,8358,2026-04-07,73,83.8,0,49.86
587,5491,8246,2025-09-01,89,76.51,1,58.89
588,9662,5333,2025-01-16,2,2.88,0,9.51
589,758,6577,2026-05-27,70,39.95,0,14.49
590,1394,217,2025-08-11,72,42.4,0,22.39
591,1723,2201,2025-01-13,59,50.73,0,39.91
592,5426,653,2025-02-04,23,55.28,0,27.96
593,1944,5448,2026-05-29,112,91.53,1,83.32
594,7236,1034,2026-01-29,6,5.92,0,0
595,263,4013,2024-04-14,23,88.06,1,80.86
596,5036,5372,2023-02-03,21,13.09,1,28.5
597,6719,9447,2025-10-05,40,84.81,0,47.14
598,3971,5674,2020-04-22,102,63.2,0,32.99
599,682,3507,2026-06-27,30,26.74,1,28.19
600,3772,9902,2026-06-22,77,69.64,1,67.96
601,972,6487,2026-04-13,73,94.34,1,83.41
602,6853,6016,2025-11-12,166,92.33,0,52.02
603,5763,4586,2025-11-15,5,16.21,1,37.21
604,5965,3378,2026-02-12,16,65.44,0,39.01
605,4300,2766,2025-05-14,77,46.92,1,57.04
606,2225,2355,2025-03-12,103,83.58,1,64.27
607,4788,1546,2024-08-08,7,9.7,0,3.73
608,383,2270,2024-05-26,103,60.58,1,50.76
609,6167,3597,2022-10-31,25,33.91,1,47.52
610,9913,3352,2025-08-11,95,57.6,1,59.91
611,2479,9705,2025-03-14,44,30.39,0,19.81
612,4165,320,2022-08-10,16,55.9,0,30.05
613,5652,5080,2025-04-06,33,82.38,0,52.3
614,1436,7950,2025-05-18,19,12.24,0,3.41
615,9910,5827,2025-12-09,10,29.93,0,23.67
616,5988,7997,2026-04-14,38,47.74,1,44.2
617,233,1752,2022-01-05,12,49.45,1,53.18
618,4446,215,2026-02-06,130,91.89,1,85.07
619,1210,7347,2023-09-08,79,59.38,0,40.89
620,6987,6577,2024-08-09,107,62.36,0,41.41
621,7109,9562,2025-03-26,133,78.89,1,57.77
622,8891,5234,2023-07-27,41,25.53,0,15.61
623,390,6469,2024-03-08,80,88.99,1,79.5
624,3753,6834,2024-12-10,119,92.04,1,75.83
625,4286,9869,2026-05-17,5,17.6,1,25.16
626,1500,3136,2026-06-06,92,73.55,1,68.6
627,61,3111,2025-11-10,54,56.52,1,60.74
628,9099,893,2025-04-10,69,70.69,0,35.41
629,4667,5517,2026-02-06,36,52.16,0,24.89
630,4105,9137,2021-04-22,16,42.53,1,52.53
631,2406,9530,2026-03-29,13,14.71,0,7.75
632,7758,5782,2021-11-09,124,87.75,1,77.62
633,2250,9691,2026-05-29,9,35.35,0,30.02
634,2464,974,2024-09-11,13,17.39,1,30.63
635,4339,1793,2021-09-25,4,4.46,0,0.28
636,5433,1034,2024-02-04,143,84.88,1,69.89
637,1672,4295,2023-10-29,15,20.8,0,6.87
638,8346,6166,2026-06-25,7,29.43,0,23.93
639,2526,7089,2026-05-01,13,26.85,0,6.24
640,5523,2026,2019-07-01,42,79.9,0,55.28
641,616,4077,2026-05-31,82,48.58,0,32.42
642,6940,1202,2025-12-23,41,34.37,0,29.18
643,7158,9124,2022-08-01,39,34.28,0,16.15
644,7815,6503,2025-07-03,28,91.35,1,71.48
645,314,2894,2024-06-04,50,52.75,0,32.41
646,9660,3978,2024-10-18,76,61.65,0,31.07
647,367,1726,2021-10-13,82,58.3,0,43.15
648,4012,4679,2025-08-02,28,65.94,1,50.31
649,7406,6044,2024-11-16,35,77.45,1,61.48
650,9564,9940,2020-10-17,98,99.8,1,88.36
651,9343,795,2024-04-13,10,10.86,1,34.75
652,9982,7485,2023-02-18,110,84.64,1,70.85
653,7059,5199,2021-08-15,47,30.83,0,18.5
654,2567,8589,2025-09-23,3,2.87,0,0
655,485,2388,2025-04-08,68,58.32,0,26.76
656,1337,4542,2022-09-03,121,76.65,1,71.54
657,6030,7655,2022-03-30,17,14.63,0,3.21
658,9192,6206,2020-07-09,11,7.85,0,3.38
659,7873,7834,2026-05-25,3,11.71,0,11.88
660,3987,794,2024-05-21,11,18.48,0,18.49
661,6058,8437,2026-04-17,57,50.12,1,49.14
662,6561,5028,2026-05-24,68,42.77,1,53.84
663,810,9306,2026-04-22,48,99.74,1,88.76
664,6015,8217,2019-07-16,32,18.1,0,18.55
665,7268,3086,2022-01-08,102,85,1,67.88
666,5114,1657,2022-04-29,18,18.49,0,7.89
667,507,4780,2024-02-01,1,1.64,0,0
668,9739,8406,2026-01-05,154,86.18,1,70.37
669,6777,6058,2025-03-22,107,79.67,1,68.03
670,103,9865,2025-11-29,4,5.58,0,0
671,1732,7330,2026-02-26,48,47.37,1,48.11
672,4696,7303,2026-06-30,37,23.34,0,9.31
673,8698,2,2024-04-13,56,52.8,0,33.43
674,95,3776,2026-05-20,129,82.58,1,67.47
675,484,4626,2026-03-10,27,81.27,0,54.49
676,1945,1670,2022-05-29,1,2.48,0,8.73
677,893,6332,2023-09-30,37,28.72,0,13.33
678,8392,4487,2023-03-22,5,3.18,1,26.59
679,5482,6619,2025-03-12,50,71.38,1,53.32
680,4167,9354,2020-05-21,59,65.76,1,63.99
681,4542,36,2026-01-26,34,35.86,1,37.52
682,1181,3091,2025-12-13,9,6.52,0,6.37
683,5786,6938,2025-05-02,15,17.42,0,10.85
684,7368,9254,2023-12-16,43,35.04,1,45.78
685,5542,1484,2025-11-09,56,37.18,0,17.76
686,7258,5579,2021-05-17,6,5.71,0,8.03
687,3171,6874,2026-06-27,95,71.26,1,57.94
688,9099,1551,2023-11-10,56,68.49,0,50.82
689,7248,7752,2022-07-01,24,33.27,0,15.28
690,694,35,2024-02-27,20,41.91,0,16.6
691,4156,7303,2022-12-17,11,57.09,1,58.17
692,5509,6947,2025-01-20,46,42.42,1,40.91
693,475,8590,2025-01-01,26,93.4,0,63.19
694,258,4931,2025-09-08,1,3.59,1,23.94
695,4532,5114,2026-03-16,6,11.28,0,1.91
696,38,9998,2022-01-03,97,80.09,1,66.4
697,1670,2696,2024-04-10,3,5.25,0,0
698,9597,533,2022-12-12,72,84.77,1,74.18
699,5895,7728,2025-03-28,54,70.64,0,35.47
700,3407,139,2026-01-09,36,22.38,1,36.21
701,8086,6977,2025-12-30,47,64.52,1,54.45
702,3788,8266,2023-12-28,11,7.87,0,7.2
703,7885,3138,2025-04-06,25,22.39,0,6.74
704,7645,772,2020-04-22,13,12.83,1,26.67
705,7805,3383,2022-05-11,9,23.14,0,18.25
706,6254,793,2026-01-02,49,30,0,20.11
707,9197,7102,2023-05-11,12,50.22,1,42.13
708,7055,5770,2024-10-12,57,37.55,1,43.04
709,4831,6142,2024-02-08,25,14.89,1,22.59
710,5266,3245,2022-10-14,32,27.89,1,46.28
711,1741,2563,2025-09-24,58,50.06,1,47.86
712,9317,9108,2024-09-02,106,90.46,1,65.43
713,9888,2437,2024-02-16,61,53.81,1,51.41
714,7717,5536,2023-08-02,10,13.66,0,0
715,2322,1362,2026-04-08,51,70.21,1,70.92
716,5205,7874,2026-06-27,73,45,0,24.78
717,9898,5603,2025-05-05,40,59.97,0,36.33
718,6194,1158,2025-03-10,59,61.87,1,56.8
719,9658,4265,2023-04-16,38,95.21,0,49.58
720,8208,6918,2026-04-03,52,87.8,0,46.88
721,3834,5779,2025-01-04,69,58.58,0,34.86
722,6744,5908,2023-05-25,20,36.76,1,43.52
723,597,5319,2022-07-24,69,73.72,1,58.79
724,3406,4259,2023-05-04,149,82.86,0,47.75
725,7380,269,2023-03-19,18,27.57,0,11.3
726,1580,6628,2024-09-01,26,19.15,0,16.57
727,2359,1766,2024-12-22,136,78.25,1,69.41
728,290,5341,2025-11-18,131,77.78,0,49.87
729,338,6734,2023-11-08,18,11.48,0,11.91
730,8609,8922,2026-03-10,16,14.13,0,7.1
731,8292,2461,2025-05-27,99,59.14,1,52.9
732,9885,1000,2026-02-10,25,15.75,0,15.55
733,5686,6194,2022-10-02,12,11.64,0,5.1
734,5283,1799,2022-04-14,20,35.64,0,26.04
735,257,8315,2024-12-28,7,7.83,0,0.58
736,2867,2184,2024-03-14,66,45.37,0,25.27
737,9404,493,2024-10-06,75,44.55,0,21.18
738,4691,7248,2022-05-15,20,75.94,0,51.92
739,6117,2696,2026-05-04,52,40.78,1,37.74
740,5344,2785,2026-04-01,149,88.63,1,80.98
741,3410,5655,2024-06-02,111,91.43,0,56.14
742,1939,6760,2024-01-29,31,22.56,1,30.19
743,5579,1759,2025-12-25,22,12.71,0,14.53
744,9794,627,2025-05-03,29,92.11,1,69.18
745,6440,9826,2025-11-04,73,55.87,0,39.89
746,2042,3322,2023-01-09,27,78.41,0,38.5
747,12,1200,2025-04-02,8,31.12,0,27.5
748,280,734,2025-11-15,127,85.86,1,66.02
749,8947,7848,2023-03-07,8,26.29,0,14.46
750,4091,419,2022-12-17,85,50.2,0,34.16
751,6229,4630,2026-02-25,35,92.89,0,52.99
752,2172,4274,2025-06-15,16,74.22,0,38.84
753,6169,4888,2025-09-19,86,47.6,1,45.59
754,9561,7050,2024-04-17,8,11,0,0
755,8043,9756,2025-10-29,79,89.77,1,76.11
756,8994,3894,2020-09-14,82,46.82,0,20.81
757,5127,1665,2025-05-08,6,12.78,1,26.67
758,6175,9109,2024-07-26,102,65.16,1,50.47
759,3658,8685,2024-11-25,3,5.57,0,1.76
760,9417,2462,2025-10-04,14,54.24,1,45.9
761,8015,1794,2025-11-27,130,87.53,1,65.66
762,891,6347,2024-02-23,37,47.18,1,56.3
763,6632,8418,2023-09-24,42,46.3,1,52.88
764,8759,7075,2025-07-13,112,97.7,1,70.18
765,535,4698,2024-01-25,13,50.1,1,42.88
766,9120,9791,2025-12-28,49,85.95,1,62.44
767,7687,878,2026-01-08,10,29.24,0,16.95
768,8340,4270,2024-09-14,5,6.66,0,0
769,4602,274,2025-12-30,16,58.19,1,47.56
770,4364,202,2026-04-20,26,47.07,0,36.34
771,7783,2445,2026-03-03,78,55.42,1,54.17
772,2058,1961,2024-02-01,40,23.3,1,25.36
773,3188,2458,2026-05-07,15,14.17,0,0
774,7379,8770,2026-03-18,32,60.11,0,42.74
775,2205,9248,2019-03-12,115,99.88,1,87.97
776,7843,1197,2024-12-23,72,78.31,1,65.08
777,6197,2075,2025-07-09,33,52.04,1,55.11
778,3349,5209,2022-12-26,9,43.5,1,54.74
779,3486,2971,2024-02-22,32,19.41,0,13.35
780,861,7777,2026-04-24,44,79.85,1,75.79
781,2636,9673,2025-01-10,43,50.93,1,43.38
782,7908,5778,2025-10-27,143,92.66,1,70.79
783,6224,1362,2025-05-04,10,28.3,0,10.3
784,1877,1571,2025-10-20,87,70.91,1,62.55
785,4886,4624,2024-01-29,5,2.86,0,0
786,2349,7293,2026-03-01,30,59.17,1,46.3
787,1098,2685,2024-11-28,20,85.75,0,54.77
788,8745,3149,2026-05-21,13,23.15,0,6.57
789,593,3932,2024-07-08,48,48.01,0,37.45
790,4965,1439,2025-10-27,45,33.94,0,14.93
791,4717,7710,2024-11-14,13,16.9,0,15.76
792,5763,3158,2023-05-02,57,43.45,0,22.05
793,5533,8773,2024-08-29,41,79.66,1,68.01
794,896,2066,2023-08-13,40,32.65,0,13.08
795,7929,1847,2025-03-21,27,45.16,0,32.14
796,9654,8272,2023-07-03,8,10.53,0,0
797,2689,794,2025-04-16,121,96.71,0,66.32
798,9313,7735,2021-03-23,27,42.3,0,27.9
799,630,4354,2023-10-05,33,32.55,0,16.03
800,3456,5866,2026-04-26,135,84.64,1,73.01
801,610,9022,2023-04-18,25,38.4,0,21.44
802,6945,179,2023-07-19,115,85.37,1,62.41
803,7986,9986,2022-11-11,119,76.35,0,41.99
804,2883,5505,2025-04-22,7,11.85,0,15.53
805,4841,6732,2025-01-21,19,33.51,1,46.65
806,6082,5258,2023-03-13,18,28.38,0,21.57
807,5471,8988,2023-06-11,17,59.65,1,55.38
808,3411,7891,2024-04-21,46,68.37,1,68.69
809,2778,3341,2026-06-28,23,97.39,0,55.67
810,1378,3356,2021-03-27,111,72.73,1,70.76
811,4941,8891,2022-06-30,12,30.74,0,16.66
812,4822,2598,2026-06-27,59,65.35,0,33.94
813,3414,3820,2026-01-05,95,53.19,1,43.59
814,2611,1144,2026-03-21,11,34.83,0,17.38
815,9328,9379,2025-06-25,9,6.4,0,12.92
816,2084,2655,2023-10-14,38,33.28,0,24.06
817,5635,9729,2026-06-25,61,34.35,1,45.9
818,2815,4597,2026-06-28,66,44.87,0,24.74
819,5104,48,2024-10-14,3,4.44,0,7.8
820,9923,6931,2023-02-27,24,53.93,1,53.4
821,2155,9518,2025-12-04,18,12.01,0,15.69
822,3735,4782,2025-08-09,83,92.18,1,81.74
823,4878,7252,2024-12-28,88,90.38,1,68.59
824,860,2409,2025-12-21,102,85.32,1,66.96
825,6727,67,2022-02-19,87,75.38,0,36.59
826,3272,6544,2023-06-19,12,9.92,0,3.36
827,2150,5963,2019-10-06,59,44.79,0,17.09
828,7903,4404,2025-11-13,103,93.4,1,82.84
829,8230,8830,2023-05-01,18,10.49,0,11.5
830,7710,7780,2025-04-10,32,28.21,0,11.97
831,9674,7693,2025-10-10,27,37.77,0,23.89
832,9874,5896,2020-05-24,32,25.91,0,13.7
833,2199,4408,2023-08-22,57,46.35,0,19.27
834,7097,5532,2025-06-28,108,62.94,0,40.26
835,8383,5023,2026-04-07,25,55.09,1,58.83
836,940,3438,2026-01-13,31,17.81,0,15.19
837,7089,1400,2023-05-16,165,95.34,0,61.86
838,150,5875,2024-06-07,20,17.56,0,7.48
839,9165,8066,2026-06-22,51,92.92,1,73.91
840,1577,9507,2024-12-15,23,28.83,0,19.34
841,9440,2882,2026-02-24,34,45.58,1,51.85
842,466,9520,2024-12-04,53,96.81,1,75.55
843,872,527,2024-04-06,24,21.91,1,27.76
844,6324,5789,2026-02-19,39,26.49,0,14.17
845,5085,2277,2025-09-25,11,52.15,0,40.04
846,7210,5583,2025-08-24,57,49.91,1,53.31
847,161,1627,2026-04-13,35,58.83,1,53.82
848,9598,8002,2023-08-07,61,50.52,1,46.42
849,1782,2369,2025-07-16,84,56.13,0,38.25
850,4422,9575,2024-09-21,40,35.4,0,22.23
851,2281,8424,2026-01-01,84,77.44,0,50.27
852,1991,55,2023-12-17,8,32.96,0,14.81
853,5840,5008,2025-06-26,101,89,0,48.97
854,357,1619,2025-03-27,80,44.62,0,20.68
855,1665,4590,2024-01-07,65,68.01,1,63.12
856,9227,2808,2023-12-04,50,95.4,1,76.85
857,6480,6955,2020-03-09,56,49.09,1,56.85
858,3109,6973,2025-04-10,24,39.96,0,24.53
859,5822,6258,2022-04-22,18,17.11,0,9.11
860,3731,6591,2026-06-04,103,98.82,1,73.77
861,7473,1862,2024-04-26,43,48.87,1,50.5
862,8647,785,2025-05-12,153,96.88,0,55.66
863,6226,9721,2026-04-21,31,17.96,0,15.43
864,9081,4991,2026-05-02,82,58.96,1,64.77
865,6202,1855,2023-03-07,106,72.74,0,47.15
866,2527,6884,2025-03-30,56,39.9,0,23.94
867,6200,1672,2026-06-24,110,61.04,0,45.01
868,5782,8533,2025-06-11,30,24.24,0,15.07
869,6433,46,2023-08-18,25,33.37,1,41.46
870,3597,1761,2026-04-07,31,65.52,1,55.42
871,5149,5488,2026-06-08,21,41.46,1,44.5
872,4003,1880,2026-04-29,22,61.63,0,27.69
873,8571,6130,2022-11-22,28,39.14,0,29.88
874,9176,5358,2022-12-22,77,56.42,1,46.57
875,5670,5759,2021-04-19,2,6.49,1,14
876,3998,4164,2025-11-24,131,74.17,1,74.06
877,3105,4739,2026-01-15,11,8.44,0,0
878,7177,8037,2025-09-27,115,84.03,1,74.83
879,3024,3361,2023-12-19,24,26.55,1,26.66
880,2999,7295,2025-11-09,12,48.26,0,36.57
881,5239,5281,2025-12-14,12,28.7,0,11.46
882,5061,2614,2022-10-05,62,69.81,1,62.57
883,1301,8904,2026-01-26,15,10.19,0,9.24
884,4736,4870,2024-01-19,12,38.51,0,16.58
885,2853,54,2021-03-30,14,40.02,1,53.27
886,3024,7359,2026-02-19,128,75.55,1,64.85
887,2490,95,2026-06-11,16,65.93,0,40.12
888,5896,2692,2026-05-31,20,82.46,0,39.78
889,4266,8494,2023-11-15,137,78.6,1,76.89
890,5577,4603,2025-04-12,79,60.8,1,60.12
891,5537,1941,2021-10-02,47,54.2,1,55.24
892,7167,683,2026-04-09,44,24.32,0,12
893,1629,3655,2026-06-23,10,13.39,0,8.5
894,4947,346,2024-11-20,6,4.89,0,5.77
895,9733,6563,2020-12-29,49,42.23,0,21.73
896,5218,4173,2022-07-19,167,96.03,1,77.32
897,53,996,2024-12-01,42,24.99,0,21.82
898,1127,7846,2025-10-12,19,93.31,1,85.14
899,3355,6313,2022-06-03,60,42.73,1,44.9
900,9204,8843,2024-06-21,45,58.06,0,42.76
901,2368,1408,2026-05-03,20,26.34,0,7.5
902,9214,6102,2026-05-13,79,52.22,1,52.44
903,6997,1704,2025-12-29,8,7.87,0,9.94
904,1273,7463,2026-04-23,7,29.82,1,38.59
905,5690,1804,2024-06-23,112,93.78,1,81.44
906,710,2326,2022-03-02,17,9.25,0,10.73
907,3183,1806,2025-10-02,10,31.16,0,27.4
908,8987,4136,2023-04-29,81,97.7,1,72.74
909,5482,1881,2021-11-03,119,93.07,1,73.27
910,1344,6810,2026-05-18,64,67.07,0,30.9
911,9827,6032,2024-11-19,8,5.71,0,0
912,3896,7259,2024-05-03,29,42.57,0,25.6
913,114,1421,2026-05-28,8,29.99,1,32.64
914,3646,5401,2024-05-28,54,40.87,0,22.75
915,9650,4907,2025-10-31,76,59.12,0,44.28
916,7521,5714,2026-03-24,29,31.01,0,26.97
917,6610,230,2025-12-20,12,9.96,0,0
918,7734,4066,2024-01-10,39,32.87,0,23.71
919,2023,1219,2025-04-02,61,35.53,1,44.08
920,8199,5695,2024-03-08,132,96.89,1,71.66
921,115,613,2025-12-18,52,37,1,37.18
922,5352,7816,2026-04-30,42,48.19,1,49.28
923,6234,8565,2026-05-21,16,25.52,0,11.9
924,4965,4614,2026-05-21,102,97.61,1,88.18
925,5802,6699,2024-04-10,37,50.19,0,39
926,2746,1385,2025-02-03,30,17.99,0,19.98
927,2405,6263,2020-10-15,41,44.5,0,33.38
928,4637,5057,2026-06-08,19,15.02,0,15.54
929,6323,2677,2026-03-14,109,93.27,1,75.53
930,3025,6283,2026-03-21,95,83,0,56.77
931,7873,5556,2025-11-26,22,18.27,0,5.78
932,4447,797,2025-05-18,64,36.99,1,47.75
933,6983,5529,2025-12-02,117,85.17,1,65.97
934,1552,595,2025-03-04,5,7.82,1,20.45
935,9371,6722,2026-05-18,17,51.18,1,42.5
936,8895,6032,2025-05-01,27,66.54,0,42.57
937,5155,1881,2023-12-19,71,56.59,1,62.2
938,9285,6066,2025-07-06,18,69.21,1,56.32
939,1692,4054,2023-06-01,12,13.05,1,32.52
940,7351,8260,2025-09-11,101,58.22,0,30.27
941,6341,7899,2024-04-25,17,64.06,1,57.46
942,9092,4984,2020-09-18,48,56,0,28.6
943,5134,2472,2022-01-29,19,36.15,0,30.75
944,1952,5050,2021-07-27,164,95.43,1,73.67
945,2172,1645,2025-02-06,26,54.05,1,48.16
946,6584,9290,2025-02-12,144,80.1,0,44.9
947,166,8676,2026-04-01,112,83.29,0,42.25
948,1852,4119,2026-04-11,17,74.66,0,35.02
949,127,8604,2023-06-05,27,50.67,1,41.09
950,2350,9342,2022-03-05,56,47.28,1,43.66
951,9828,2952,2024-11-19,32,30.58,0,9
952,1046,9619,2023-09-18,23,26.88,0,13.69
953,6142,6134,2024-12-04,34,95.22,1,82.3
954,7740,8611,2023-05-22,113,87.3,1,68.12
955,3579,736,2025-04-27,54,74.75,1,64.54
956,2764,4876,2026-04-08,129,88.93,1,78.22
957,1048,5293,2023-01-06,129,80.46,1,74.8
958,3896,982,2024-10-31,74,87.92,1,69.93
959,1329,4837,2024-01-22,6,10.26,0,16.06
960,2361,4645,2024-11-22,5,3.26,0,0.45
961,9582,9243,2025-08-09,40,33.4,0,13.6
962,4534,5477,2026-03-22,39,23.91,0,16.47
963,4095,1812,2026-06-11,55,68.7,1,67.49
964,2000,694,2023-02-10,60,41.49,1,38.23
965,4639,6472,2026-03-16,54,67.35,0,44.54
966,490,2970,2026-03-08,53,39.59,1,37.47
967,3250,46,2025-08-30,72,60.77,0,37.07
968,2472,5808,2024-03-28,7,7.24,0,8.65
969,3941,3629,2025-08-08,75,85.08,0,46.64
970,8922,3268,2024-10-18,65,50.88,1,57.03
971,4609,4856,2025-07-11,33,59.39,1,63.38
972,2633,5274,2026-01-31,23,29.77,0,20.83
973,5066,4120,2026-01-30,34,45.05,1,46.85
974,8593,1985,2025-12-25,106,88.25,1,76.98
975,1915,9418,2026-06-27,100,56.86,1,48.22
976,591,5567,2025-02-19,118,70.5,1,68.09
977,9951,6473,2025-06-16,19,20.91,0,6.37
978,9011,9644,2022-07-02,57,40.14,0,23.55
979,5504,2351,2026-06-08,12,33.94,0,12.36
980,5225,6627,2021-12-01,24,39.94,1,46.11
981,7746,607,2026-06-29,54,35.29,0,13.51
982,4948,7807,2025-12-11,12,16.16,0,3.73
983,3720,7252,2025-09-01,55,49.19,1,55.11
984,8636,7893,2025-04-10,93,67.05,1,58.71
985,996,9861,2023-09-11,28,78.36,1,59.72
986,7964,1312,2025-08-04,29,42.21,1,37.42
987,6125,8393,2022-09-10,54,64.46,0,42.29
988,3951,2204,2023-12-17,34,95.82,1,79.88
989,8168,4780,2026-05-16,27,66.45,1,69.16
990,6009,886,2022-03-16,143,95.21,1,83.79
991,2646,6909,2023-11-22,14,24.67,0,20.21
992,5240,5447,2026-03-20,18,42.79,1,36.98
993,647,3894,2024-03-16,26,85.61,0,57.04
994,1960,4343,2019-08-23,33,23.19,0,23.67
995,2201,5366,2025-11-25,41,68.69,1,64.1
996,1365,4545,2026-01-29,86,56.46,1,51.05
997,3320,3519,2026-03-03,54,42.49,1,49.16
998,671,4060,2026-06-15,9,9.7,0,0
999,6320,9568,2023-09-02,51,94.12,1,72.88
1000,7711,9782,2026-03-10,8,40.14,0,18.83
1001,5186,9993,2021-12-01,2,9.3,1,28.44
1002,5349,5398,2022-12-30,135,86.94,1,69.13
1003,1960,3220,2022-06-28,55,77.95,1,58.08
1004,4810,7873,2024-10-02,6,3.8,0,1.47
1005,40,1699,2025-10-02,99,58.29,1,55.11
1006,120,998,2026-06-08,140,97.12,1,73.93
1007,4061,2346,2025-09-29,17,45.84,0,31.65
1008,6934,6624,2025-07-04,16,24.83,1,29.22
1009,5441,5990,2024-01-26,36,29.66,0,9.54
1010,313,3384,2025-04-25,34,64.51,0,33.22
1011,6746,3220,2023-12-31,125,77.44,1,60.05
1012,3,9698,2026-01-28,68,93.93,0,49.79
1013,1207,199,2025-09-07,96,60.1,1,46.96
1014,8476,3840,2026-05-14,85,90.97,0,52.19
1015,3958,4106,2021-10-01,26,76.84,1,60.77
1016,9347,931,2026-06-26,19,36.33,1,51.66
1017,3376,2794,2023-11-23,134,78.33,1,59.98
1018,6389,8516,2024-05-24,126,77.13,1,57.07
1019,1395,5431,2023-04-01,23,60.57,1,64.62
1020,7399,6268,2024-07-07,7,22.78,0,13.88
1021,8718,5782,2026-04-12,53,77.33,1,61.9
1022,8516,5514,2025-08-24,5,12.16,0,9.14
1023,6916,9107,2023-06-01,51,81.87,1,67.08
1024,5368,5879,2025-09-16,29,87.06,1,78.11
1025,1811,775,2026-06-25,147,92.56,1,73.98
1026,4287,2469,2024-08-14,60,74.97,0,39.71
1027,8248,5035,2025-10-04,5,13.43,0,15.12
1028,2721,5748,2025-06-22,54,47,1,50.13
1029,1823,7432,2023-04-11,103,65.86,0,30.49
1030,6962,3135,2024-01-02,88,51.75,1,55.81
1031,7089,5128,2024-11-02,32,96.71,1,84.07
1032,8083,590,2025-09-01,18,15.41,0,1.65
1033,6605,6894,2022-05-30,2,1.12,0,0
1034,3147,1902,2026-04-10,58,41.06,0,22.45
1035,1756,9619,2024-01-08,69,60.88,1,63.78
1036,261,8482,2020-04-29,32,70.54,1,55.6
1037,9753,2477,2026-06-18,46,46,0,34.17
1038,1448,5438,2025-08-05,102,90.33,1,80.45
1039,6956,1863,2025-07-23,58,68.68,0,49.83
1040,4457,7173,2023-04-03,19,62.36,1,53.17
1041,8783,2562,2026-05-19,26,31.89,1,34.36
1042,5695,3759,2025-12-31,80,50.32,0,34.8
