user_id,age,gender,country,subscription_plan,join_date
660,27,Female,United States,Free,2022-09-20
661,22,Male,United States,Free,2025-06-08
662,42,Female,United States,Free,2023-10-14
663,26,Male,UAE,Free,2024-01-01
664,24,Male,Canada,Free,2022-04-23
665,46,Male,United Kingdom,Free,2022-02-19
666,39,Male,India,Premium,2024-11-23
667,30,Female,Brazil,Standard,2023-04-16
668,65,Female,United States,Standard,2022-11-10
669,51,Female,United States,Free,2022-07-30
670,53,Male,UAE,Standard,2019-08-28
671,66,Other,United Kingdom,Standard,2021-08-11
672,25,Male,Australia,Free,2019-08-18
673,63,Other,India,Standard,2023-05-10
674,37,Female,Netherlands,Free,2021-08-26
675,52,Male,France,Free,2025-08-20
676,16,Female,United States,Basic,2020-08-05
677,51,Female,Japan,Standard,2024-07-09
678,49,Male,United Kingdom,Free,2021-08-10
679,53,Male,United Kingdom,Free,2025-11-20
680,27,Female,United States,Free,2022-08-18
681,18,Male,Canada,Premium,2020-03-30
682,69,Female,United States,Free,2026-06-05
683,40,Female,United States,Free,2020-10-07
684,61,Female,Brazil,Premium,2026-04-13
685,35,Male,Italy,Standard,2025-11-18
686,65,Male,Australia,Standard,2023-03-30
687,34,Female,India,Free,2019-01-08
688,59,Female,United States,Premium,2025-05-13
689,17,Male,United States,Standard,2025-11-09
690,29,Female,India,Basic,2022-09-18
691,62,Male,United States,Free,2026-02-18
692,20,Female,Germany,Standard,2022-10-07
693,43,Male,India,Standard,2022-12-06
694,31,Female,France,Free,2023-11-30
695,61,Male,India,Basic,2023-04-01
696,37,Female,India,Basic,2025-06-25
697,56,Female,India,Basic,2019-05-17
698,33,Male,India,Free,2022-11-01
699,25,Female,India,Free,2020-01-17
700,36,Female,Canada,Basic,2019-05-07
701,42,Female,India,Premium,2020-10-05
702,18,Male,India,Free,2025-03-19
703,61,Female,United Kingdom,Standard,2022-05-03
704,30,Male,United States,Basic,2024-07-03
705,24,Male,India,Free,2026-06-04
706,55,Female,India,Free,2020-11-30
707,55,Male,India,Standard,2022-06-17
708,65,Male,United Kingdom,Standard,2020-01-09
709,56,Female,India,Premium,2023-02-22
710,26,Male,India,Basic,2021-07-15
711,68,Male,India,Standard,2026-06-26
712,21,Male,United States,Basic,2025-08-12
713,29,Female,Japan,Standard,2023-09-11
714,49,Female,Mexico,Basic,2021-08-23
715,45,Male,United States,Premium,2019-05-23
716,47,Female,United Kingdom,Basic,2025-12-15
717,24,Male,France,Free,2020-11-15
718,28,Female,India,Basic,2023-11-19
719,27,Other,Australia,Standard,2021-11-22
720,35,Female,South Africa,Free,2023-05-09
721,50,Male,United States,Free,2024-02-20
722,70,Male,Germany,Basic,2023-09-15
723,22,Male,India,Basic,2020-02-15
724,21,Female,India,Free,2025-01-02
725,37,Female,India,Standard,2025-06-01
726,53,Male,India,Basic,2025-12-07
727,53,Female,United States,Free,2022-09-19
728,59,Male,France,Premium,2023-03-06
729,16,Male,Brazil,Free,2024-07-06
730,69,Female,India,Premium,2020-07-04
731,34,Other,United States,Standard,2022-01-08
732,61,Male,Australia,Free,2021-05-15
733,67,Male,United Kingdom,Basic,2023-03-12
734,67,Male,Brazil,Free,2024-09-06
735,40,Male,Singapore,Premium,2019-04-29
736,26,Male,Japan,Standard,2021-10-18
737,17,Male,South Africa,Standard,2022-01-27
738,38,Female,United Kingdom,Basic,2020-05-22
739,58,Male,United States,Basic,2020-12-28
740,70,Male,United Kingdom,Free,2021-11-25
741,62,Female,India,Free,2019-07-23
742,25,Female,Brazil,Free,2021-06-25
743,56,Male,India,Standard,2024-10-03
744,16,Female,Italy,Standard,2024-04-25
745,23,Female,Canada,Free,2021-10-30
746,53,Female,United States,Premium,2026-03-17
747,32,Male,United States,Free,2021-10-29
748,28,Male,Germany,Standard,2023-06-15
749,52,Male,United Kingdom,Standard,2023-03-13
750,50,Female,Canada,Free,2020-03-18
751,45,Male,Netherlands,Basic,2022-02-08
752,31,Female,Mexico,Standard,2021-02-10
753,24,Female,India,Free,2025-09-23
754,40,Female,Germany,Standard,2026-05-08
755,46,Other,India,Basic,2023-05-10
756,62,Male,Germany,Basic,2021-02-16
757,36,Female,India,Basic,2024-05-02
758,57,Male,United States,Free,2026-05-17
759,50,Male,India,Free,2021-11-25
760,61,Female,Brazil,Free,2022-10-06
761,56,Male,United States,Standard,2022-06-11
762,41,Female,United States,Free,2022-04-19
763,44,Female,United States,Premium,2025-07-18
764,52,Female,India,Premium,2024-08-11
765,22,Female,United States,Free,2019-08-10
766,70,Female,India,Free,2023-08-04
767,51,Female,Netherlands,Free,2021-01-08
768,64,Male,United States,Premium,2022-07-07
769,55,Male,United States,Free,2020-11-21
770,51,Female,United Kingdom,Standard,2019-12-27
771,23,Female,Australia,Basic,2024-05-09
772,39,Male,United Kingdom,Standard,2019-02-27
773,35,Female,United Kingdom,Free,2019-01-17
774,55,Female,India,Premium,2022-07-02
775,23,Male,United Kingdom,Free,2019-09-25
776,67,Male,Mexico,Basic,2024-11-01
777,53,Female,United States,Standard,2020-07-02
778,36,Other,United Kingdom,Standard,2020-11-06
779,66,Male,India,Standard,2020-06-21
780,28,Female,Canada,Free,2023-02-10
781,60,Female,India,Premium,2021-11-13
782,64,Female,India,Premium,2026-06-04
783,21,Female,India,Standard,2023-09-04
784,43,Male,United Kingdom,Basic,2020-09-19
785,28,Female,Australia,Free,2026-06-03
786,21,Female,India,Basic,2020-07-15
787,41,Female,India,Standard,2020-04-27
788,33,Male,India,Free,2021-03-29
789,64,Male,United Kingdom,Free,2023-08-06
790,33,Male,United Kingdom,Premium,2024-05-22
791,36,Male,India,Free,2020-03-28
792,68,Female,United Kingdom,Premium,2024-09-26
793,19,Female,India,Free,2021-08-04
794,44,Other,India,Basic,2020-02-13
795,67,Male,India,Free,2022-07-04
796,42,Female,India,Standard,2019-07-07
797,15,Female,Australia,Free,2023-01-04
798,43,Female,India,Standard,2023-03-07
799,67,Male,India,Basic,2024-02-13
800,32,Female,Germany,Basic,2023-09-24
801,56,Female,India,Free,2019-08-29
802,69,Male,United States,Basic,2025-05-19
803,58,Male,Canada,Standard,2025-11-09
804,16,Female,Singapore,Standard,2020-06-19
805,45,Female,India,Basic,2019-07-08
806,19,Male,United States,Standard,2024-11-19
807,64,Female,France,Free,2022-10-17
808,48,Female,Germany,Free,2026-06-03
809,61,Male,United States,Standard,2023-04-26
810,24,Female,United Kingdom,Premium,2019-08-12
811,15,Female,India,Standard,2024-07-23
812,70,Male,France,Free,2022-09-17
813,32,Male,India,Basic,2023-07-10
814,67,Male,United States,Standard,2024-01-10
815,20,Female,United States,Free,2024-07-30
816,62,Female,India,Basic,2025-04-01
817,50,Male,India,Basic,2025-12-10
818,55,Male,United Kingdom,Free,2024-02-12
819,36,Male,India,Free,2024-02-05
820,36,Female,Canada,Basic,2026-05-15
821,38,Female,India,Standard,2021-06-27
822,15,Male,Japan,Premium,2022-04-10
823,50,Female,Germany,Free,2020-11-03
824,46,Male,Germany,Standard,2020-03-14
825,31,Female,India,Premium,2023-05-29
826,28,Male,Brazil,Standard,2020-03-17
827,63,Male,South Africa,Standard,2025-08-08
828,22,Female,United States,Standard,2024-08-27
829,23,Other,India,Standard,2025-03-16
830,42,Female,United Kingdom,Basic,2020-12-26
831,59,Female,France,Free,2023-05-06
832,57,Female,UAE,Basic,2023-04-25
833,41,Other,South Africa,Standard,2022-01-25
834,40,Other,Italy,Basic,2020-06-30
835,23,Male,Germany,Standard,2022-05-09
836,68,Female,Singapore,Standard,2025-03-17
837,55,Male,India,Standard,2022-11-15
838,58,Male,Germany,Premium,2020-12-29
839,47,Female,Australia,Standard,2022-12-13
840,50,Female,Canada,Standard,2023-09-06
841,58,Female,Japan,Free,2023-09-27
842,66,Male,India,Free,2019-08-06
843,57,Male,India,Standard,2022-03-19
844,58,Male,Japan,Standard,2022-04-23
845,28,Female,India,Standard,2020-02-24
846,54,Female,France,Premium,2026-04-04
847,50,Male,United Kingdom,Standard,2022-03-24
848,59,Female,South Africa,Free,2022-07-04
849,50,Male,France,Free,2023-12-20
850,68,Male,Australia,Standard,2023-02-15
851,63,Female,France,Free,2021-03-03
852,33,Male,Netherlands,Free,2020-12-12
853,62,Female,United States,Basic,2025-03-29
854,31,Male,Canada,Free,2022-09-15
855,44,Female,India,Free,2022-08-14
856,53,Male,Mexico,Basic,2026-06-04
857,34,Female,Canada,Free,2022-07-25
858,48,Male,India,Free,2024-08-31
859,25,Male,United Kingdom,Free,2021-06-25
860,28,Female,United States,Free,2025-12-07
861,48,Male,Canada,Standard,2026-04-13
862,15,Male,United States,Free,2026-03-15
863,54,Female,India,Free,2022-08-07
864,39,Female,Mexico,Free,2025-01-21
865,61,Male,South Africa,Standard,2023-03-16
866,47,Female,United States,Free,2026-04-22
867,27,Male,India,Free,2025-01-12
868,49,Male,India,Standard,2021-05-23
869,70,Female,Japan,Free,2023-11-18
870,56,Female,India,Standard,2019-04-08
871,44,Female,India,Free,2020-12-30
872,65,Male,India,Standard,2021-11-25
873,41,Male,Australia,Basic,2019-03-11
874,39,Female,United Kingdom,Basic,2025-12-07
875,19,Female,Canada,Standard,2019-10-25
876,37,Female,India,Standard,2022-05-19
877,53,Male,Brazil,Basic,2023-06-07
878,67,Female,United States,Basic,2020-07-12
879,62,Male,Brazil,Basic,2026-02-10
880,24,Male,UAE,Premium,2026-04-07
881,38,Female,India,Premium,2020-08-02
882,22,Male,Canada,Free,2025-02-20
883,20,Male,France,Premium,2022-11-09
884,28,Male,Australia,Basic,2020-10-21
885,26,Male,Japan,Free,2021-01-12
886,57,Female,Singapore,Premium,2025-02-26
887,44,Female,India,Standard,2021-10-23
888,21,Male,Canada,Premium,2023-01-02
889,23,Female,India,Free,2019-10-13
890,27,Male,United States,Basic,2022-06-06
891,59,Female,Canada,Free,2022-07-19
892,42,Male,United States,Standard,2026-03-09
893,42,Male,United States,Standard,2022-09-20
894,45,Male,United States,Free,2025-03-09
895,21,Male,Canada,Standard,2020-07-27
896,49,Male,France,Basic,2019-11-05
897,16,Female,Australia,Standard,2025-06-29
898,40,Female,India,Free,2021-12-03
899,49,Female,United Kingdom,Standard,2020-08-31
900,38,Male,UAE,Basic,2022-04-06
901,23,Male,United Kingdom,Free,2024-08-18
902,15,Female,Japan,Standard,2025-11-20
903,58,Male,United Kingdom,Basic,2021-01-03
904,51,Female,Australia,Premium,2024-06-03
905,37,Male,Brazil,Free,2021-12-18
906,38,Male,Australia,Basic,2023-01-19
907,39,Male,United States,Free,2026-04-10
908,35,Male,Italy,Basic,2022-01-25
909,68,Female,Canada,Basic,2023-03-23
910,56,Male,Canada,Premium,2019-11-15
911,48,Male,Italy,Free,2023-07-21
912,37,Female,United States,Standard,2025-10-10
913,15,Female,India,Free,2019-11-12
914,47,Female,India,Free,2023-01-23
915,53,Female,India,Free,2022-09-14
916,61,Male,Germany,Basic,2025-08-16
917,25,Female,United States,Free,2020-06-07
918,51,Female,India,Basic,2025-06-02
919,24,Male,India,Free,2023-07-19
920,53,Other,Australia,Premium,2026-06-03
921,67,Male,India,Basic,2024-04-14
922,70,Female,India,Basic,2020-08-07
923,65,Female,Brazil,Basic,2024-09-23
924,31,Male,Germany,Premium,2025-09-09
925,52,Male,United States,Free,2019-03-09
926,27,Female,UAE,Standard,2020-09-04
927,53,Male,United States,Basic,2019-06-09
928,65,Female,France,Free,2026-05-24
929,23,Female,United Kingdom,Free,2026-04-13
930,42,Female,United States,Free,2024-12-10
931,42,Male,Brazil,Standard,2023-04-11
932,37,Female,France,Standard,2025-06-17
933,21,Male,India,Standard,2019-12-10
934,33,Female,United Kingdom,Free,2019-01-23
935,60,Female,India,Basic,2024-10-29
936,15,Male,India,Standard,2023-08-02
937,38,Male,United States,Basic,2021-12-06
938,69,Female,Canada,Basic,2023-06-16
939,63,Male,United Kingdom,Basic,2021-01-02
940,38,Female,United Kingdom,Premium,2025-06-24
941,37,Female,United States,Free,2026-05-24
942,22,Female,United States,Standard,2020-10-24
943,21,Male,United States,Free,2025-03-05
944,54,Female,Germany,Free,2026-02-17
945,15,Female,Japan,Basic,2025-09-24
946,42,Male,India,Free,2025-10-30
947,17,Female,Mexico,Basic,2026-05-11
948,48,Male,Italy,Free,2020-12-18
949,55,Female,India,Premium,2024-10-23
950,33,Male,Brazil,Basic,2021-08-06
951,54,Male,India,Free,2019-01-02
952,25,Male,India,Free,2023-06-07
953,40,Female,United Kingdom,Standard,2019-10-09
954,20,Female,France,Basic,2025-07-15
955,37,Male,Japan,Free,2021-03-07
956,44,Female,Canada,Free,2023-07-26
957,47,Male,India,Free,2020-04-24
958,66,Female,India,Basic,2025-06-12
959,31,Female,Italy,Basic,2021-09-23
960,63,Male,Brazil,Standard,2025-07-31
961,70,Male,India,Free,2026-02-08
962,65,Other,Germany,Free,2022-07-17
963,41,Female,United Kingdom,Free,2021-12-14
964,30,Male,United States,Standard,2022-11-01
965,19,Female,India,Free,2021-06-14
966,51,Male,Mexico,Standard,2021-02-17
967,46,Female,India,Free,2021-12-23
968,28,Male,Japan,Standard,2022-12-29
969,24,Female,India,Free,2026-06-10
970,46,Female,Brazil,Basic,2019-06-23
971,69,Female,Australia,Basic,2025-06-11
972,70,Male,India,Standard,2024-09-24
973,32,Male,France,Free,2024-11-23
974,66,Male,Mexico,Free,2022-11-23
975,40,Female,Brazil,Basic,2020-05-08
976,59,Female,United States,Free,2021-05-13
977,39,Female,United States,Basic,2021-11-29
978,26,Female,India,Basic,2025-11-16
979,36,Male,United Kingdom,Free,2023-03-05
980,38,Female,India,Free,2020-06-21
981,51,Female,Japan,Standard,2021-08-23
982,50,Male,United States,Free,2020-09-04
983,45,Female,India,Basic,2026-01-27
984,48,Female,United States,Basic,2021-10-24
985,50,Female,India,Free,2020-10-31
986,18,Male,India,Standard,2020-01-30
987,43,Female,India,Free,2025-04-02
988,66,Male,India,Free,2025-10-16
989,27,Female,Australia,Basic,2022-03-11
990,37,Male,United Kingdom,Standard,2024-01-05
991,20,Male,India,Basic,2020-08-16
992,70,Male,Brazil,Free,2026-01-29
993,54,Female,Japan,Free,2020-10-25
994,36,Male,United States,Free,2021-12-31
995,53,Female,India,Basic,2023-01-27
996,62,Female,Italy,Basic,2021-01-23
997,69,Male,France,Standard,2019-11-24
998,28,Male,India,Free,2024-04-22
999,50,Male,Brazil,Basic,2019-12-07
1000,21,Male,India,Standard,2023-05-16
1001,34,Male,France,Basic,2020-06-01
1002,23,Female,India,Free,2023-01-01
1003,70,Female,Singapore,Basic,2025-01-23
1004,32,Female,India,Premium,2025-01-17
1005,26,Female,United States,Standard,2025-04-29
1006,42,Female,Australia,Free,2022-11-23
1007,45,Female,Brazil,Basic,2023-02-07
1008,41,Male,United States,Free,2020-07-12
1009,37,Male,United Kingdom,Standard,2024-07-07
1010,63,Male,India,Basic,2022-04-14
1011,53,Male,India,Free,2023-08-14
1012,50,Male,India,Standard,2026-03-30
1013,39,Female,India,Free,2026-01-05
1014,30,Female,Brazil,Basic,2022-01-18
1015,33,Female,United Kingdom,Free,2021-02-09
1016,69,Male,India,Free,2024-02-09
1017,54,Male,Germany,Basic,2022-08-06
1018,16,Male,Italy,Free,2020-02-23
1019,33,Male,Germany,Standard,2021-08-11
1020,20,Male,United Kingdom,Free,2022-06-30
1021,65,Female,Netherlands,Basic,2019-05-10
1022,36,Male,France,Free,2021-12-27
1023,64,Male,United Kingdom,Free,2021-10-21
1024,67,Male,India,Premium,2021-10-16
1025,39,Female,United States,Standard,2019-05-18
1026,27,Male,Brazil,Basic,2021-05-03
1027,45,Male,Italy,Premium,2020-10-11
1028,55,Female,France,Basic,2020-05-15
1029,31,Female,India,Free,2019-08-02
1030,70,Female,Italy,Free,2023-11-14
1031,35,Male,Brazil,Basic,2023-06-10
1032,65,Male,Italy,Basic,2024-04-30
1033,59,Female,United States,Free,2020-10-07
1034,46,Male,Canada,Premium,2026-01-04
1035,18,Male,Australia,Standard,2020-03-15
1036,23,Female,United States,Basic,2026-03-25
1037,63,Male,UAE,Standard,2019-03-29
1038,59,Male,France,Free,2019-06-11
1039,46,Female,United Kingdom,Basic,2024-06-30
1040,27,Female,United Kingdom,Free,2024-04-02
1041,32,Female,Canada,Premium,2020-10-18
1042,19,Female,United States,Standard,2025-01-27
1043,38,Male,Brazil,Basic,2021-01-29
1044,16,Female,United States,Basic,2022-08-06
1045,61,Male,Italy,Standard,2021-02-16
1046,48,Female,Brazil,Free,2022-03-05
1047,35,Male,United States,Free,2026-05-22
1048,19,Male,Mexico,Free,2019-05-09
1049,27,Male,India,Free,2026-03-13
1050,68,Male,United Kingdom,Basic,2025-08-14
1051,31,Male,India,Standard,2019-02-23
1052,28,Female,South Africa,Standard,2024-04-01
1053,66,Female,United States,Standard,2023-08-31
1054,67,Male,Germany,Standard,2021-12-24
1055,48,Male,India,Free,2021-06-03
1056,48,Male,France,Basic,2021-02-15
1057,27,Female,India,Basic,2021-01-02
1058,50,Female,United States,Free,2026-02-28
1059,51,Male,United States,Standard,2020-03-02
1060,25,Female,United Kingdom,Basic,2026-05-17
1061,25,Female,Canada,Premium,2022-07-14
1062,50,Other,United States,Free,2026-02-06
1063,42,Female,United States,Free,2025-02-12
1064,28,Male,United Kingdom,Standard,2023-01-14
1065,43,Male,United States,Standard,2022-03-11
1066,53,Male,India,Premium,2019-01-27
1067,34,Other,India,Free,2022-02-04
1068,50,Female,Canada,Basic,2020-01-22
1069,17,Male,India,Free,2025-07-12
1070,30,Male,Japan,Free,2023-06-26
1071,51,Female,France,Standard,2024-05-30
1072,26,Female,UAE,Standard,2020-01-26
1073,53,Female,India,Standard,2023-04-12
1074,20,Female,South Africa,Free,2023-11-14
1075,41,Female,India,Standard,2026-04-27
1076,69,Female,India,Standard,2023-04-16
1077,18,Male,India,Basic,2020-09-04
1078,35,Female,India,Free,2023-05-29
1079,43,Female,Canada,Free,2023-11-05
1080,33,Female,India,Free,2024-05-03
1081,51,Female,United Kingdom,Free,2023-06-21
1082,47,Male,Germany,Standard,2024-05-23
1083,50,Male,United States,Basic,2025-04-17
1084,54,Other,United Kingdom,Free,2021-12-26
1085,64,Male,Germany,Basic,2020-04-05
1086,57,Male,United States,Free,2022-11-12
1087,53,Female,Brazil,Free,2022-12-03
1088,54,Female,Brazil,Basic,2023-12-10
1089,17,Female,India,Standard,2020-09-30
1090,63,Female,India,Standard,2021-09-22
1091,54,Female,Singapore,Standard,2019-02-26
1092,36,Female,India,Basic,2019-04-04
1093,36,Male,United Kingdom,Free,2024-11-13
1094,63,Male,United Kingdom,Standard,2020-08-01
1095,59,Female,India,Basic,2026-06-10
1096,48,Male,India,Free,2025-12-06
1097,32,Male,Australia,Free,2023-05-11
1098,57,Male,Singapore,Standard,2020-03-17
1099,16,Male,UAE,Free,2023-04-09
1100,47,Other,India,Free,2025-09-11
1101,49,Male,India,Premium,2025-04-15
1102,60,Male,India,Basic,2022-09-28
1103,46,Male,India,Free,2022-12-12
1104,37,Female,India,Premium,2024-08-15
1105,32,Female,Australia,Premium,2019-05-01
